session_id,animal_id,bin_s,window_s,n_neurons,n_windows,k_real,k_real_ci_low,k_real_ci_high,k_null_trial_perm,k_null_trial_perm_ci_low,k_null_trial_perm_ci_high,k_null_bin_shuffle,k_null_bin_shuffle_ci_low,k_null_bin_shuffle_ci_high,delta_trial_perm,delta_bin_shuffle,trial_perm_pass,bin_shuffle_pass,both_pass
steinmetz_session_10,steinmetz,0.3,6.0,180,12,0.41103562098126867,0.408931807287764,0.4147284690990727,0.3875796171745373,0.3871770451557059,0.38798218919336874,0.4132886904828263,0.39589551810038137,0.4306818628652712,0.02345600380673135,-0.002253069501557625,True,False,False
steinmetz_session_10,steinmetz,0.3,4.8,240,15,0.42086799329960545,0.41378608031859665,0.4767249578189877,0.3822434957363889,0.3806830564191011,0.38380393505367666,0.40189950221189497,0.4013057530378312,0.40249325138595876,0.038624497563216564,0.018968491087710482,True,True,True
steinmetz_session_10,steinmetz,0.3,6.0,240,12,0.4057921251164348,0.40226725919677975,0.40879458742132624,0.38076400192330273,0.37848426143442854,0.3830437424121769,0.39855753738906274,0.39597987346722663,0.4011352013108988,0.02502812319313208,0.007234587727372066,True,True,True
steinmetz_session_28,steinmetz,0.3,4.8,180,15,0.45382788663733153,0.4484887242538531,0.47730458383352586,0.389835857606039,0.38785534345933637,0.3918163717527416,0.4187236419427418,0.40871504191486446,0.42873224197061915,0.06399202903129253,0.035104244694589726,True,True,True
steinmetz_session_28,steinmetz,0.3,6.0,180,12,0.4312203622543256,0.4280100456884144,0.43859317597946657,0.3846306069127752,0.3844922351145744,0.38476897871097593,0.41446031037294595,0.41096030569399505,0.4179603150518969,0.04658975534155041,0.016760051881379634,True,True,True
steinmetz_session_28,steinmetz,0.3,4.8,240,15,0.4487570206614958,0.4440886261330848,0.4789049074234728,0.3867441821689743,0.38459977728723016,0.38888858705071844,0.41264137930597716,0.40745592716079704,0.4178268314511573,0.06201283849252148,0.036115641355518646,True,True,True
steinmetz_session_28,steinmetz,0.3,6.0,240,12,0.42719275292254205,0.42348019585198016,0.4325508944206824,0.38298710648394396,0.38188649063409125,0.38408772233379673,0.4176781829669456,0.40826679117880743,0.42708957475508375,0.04420564643859809,0.009514569955596464,True,True,True
steinmetz_session_34,steinmetz,0.3,4.8,180,15,0.4042793162413661,0.399999493736447,0.48475940274696516,0.3903872936358427,0.3891088564099531,0.3916657308617323,0.39534510172803516,0.39233433456718647,0.3983558688888838,0.013892022605523413,0.00893421451333093,True,True,True
steinmetz_session_34,steinmetz,0.3,6.0,180,12,0.3954724402813058,0.3931531260431961,0.3975622018862571,0.3884052951230388,0.3860499817670737,0.3907606084790038,0.3943017788141296,0.3900835834289691,0.3985199741992901,0.0070671451582670075,0.001170661467176204,True,True,True
steinmetz_session_34,steinmetz,0.3,4.8,240,15,0.3995873585324583,0.39651520833896853,0.48545003854655255,0.3883374558006606,0.3876579729470828,0.3890169386542383,0.39746130556706594,0.39403915807611434,0.40088345305801754,0.011249902731797712,0.0021260529653923665,True,True,True
steinmetz_session_34,steinmetz,0.3,6.0,240,12,0.39055523976476136,0.38884374522340226,0.3936016078957454,0.3868968232161501,0.3861149700557404,0.3876786763765598,0.3905522003333674,0.3851491370432752,0.3959552636234596,0.003658416548611265,3.0394313939585693e-06,True,True,True
steinmetz_session_30,steinmetz,0.3,4.8,180,15,0.40763976260708745,0.4044529984238347,0.4873460206839758,0.39226238868865704,0.39101057565815733,0.3935142017191568,0.39763596927390266,0.3942883610393252,0.40098357750848007,0.015377373918430415,0.010003793333184796,True,True,True
steinmetz_session_30,steinmetz,0.3,6.0,180,12,0.4034754896926313,0.3994163433739676,0.40695359840083234,0.39154811898546615,0.39042336091858143,0.3926728770523508,0.3992919992076193,0.3962378962370196,0.40234610217821903,0.011927370707165152,0.004183490485011987,True,True,True
steinmetz_session_30,steinmetz,0.3,4.8,240,15,0.4017534677271025,0.39799111995369557,0.4897451666556842,0.38659053089075385,0.383114780123481,0.3900662816580267,0.3933505889593043,0.3930749010344502,0.3936262768841584,0.015162936836348673,0.008402878767798216,True,True,True
steinmetz_session_30,steinmetz,0.3,6.0,240,12,0.39489653901197463,0.39175992339456833,0.39800057933056265,0.38416355414034387,0.38099468359593386,0.38733242468475393,0.3930614085613773,0.39171825673034893,0.3944045603924056,0.010732984871630769,0.0018351304505973554,True,True,True
steinmetz_session_2,steinmetz,0.3,4.8,180,15,0.3956079329629252,0.39055086237239167,0.48200818768849374,0.39699776307731305,0.39543203364658464,0.39856349250804146,0.39526702386653356,0.3945873553435918,0.3959466923894754,-0.0013898301143878689,0.00034090909639161726,False,True,False
steinmetz_session_2,steinmetz,0.3,6.0,180,12,0.38999196717753026,0.3855383078719452,0.39154109958022754,0.39689795606836287,0.39536083617057194,0.39843507596615374,0.3975830735997792,0.3968853333798023,0.398280813819756,-0.006905988890832604,-0.007591106422248917,False,False,False
steinmetz_session_2,steinmetz,0.3,4.8,240,15,0.3910173506103248,0.3859763132018224,0.4837663597208911,0.38934994730302785,0.3879814050469912,0.3907184895590645,0.3891516577884281,0.38782169346298134,0.3904816221138748,0.0016674033072969219,0.0018656928218966917,True,True,True
steinmetz_session_2,steinmetz,0.3,6.0,240,12,0.3862488269900466,0.38216199556144537,0.3873469553940252,0.38892762431888583,0.3879512115803885,0.38990403705738313,0.39242080989041184,0.3902611020436717,0.39458051773715197,-0.002678797328839244,-0.006171982900365247,False,False,False
steinmetz_session_6,steinmetz,0.3,4.8,180,15,0.40783189563098543,0.40500404417483066,0.48261947707306885,0.3909258286821392,0.3873307805651721,0.3945208767991063,0.39883659943993754,0.3963896858230037,0.4012835130568714,0.01690606694884622,0.008995296191047886,True,True,True
steinmetz_session_6,steinmetz,0.3,6.0,180,12,0.4040453408223267,0.4031303365383674,0.40575224536802423,0.38964312381988153,0.3853683077686883,0.3939179398710747,0.39819872862390604,0.3962818602566908,0.4001155969911212,0.01440221700244515,0.005846612198420642,True,True,True
steinmetz_session_6,steinmetz,0.3,4.8,240,15,0.4015433823607467,0.39983544210621297,0.48512747599151634,0.3880916906145705,0.38750858984010306,0.388674791389038,0.3978098271823015,0.3965748605746573,0.3990447937899458,0.01345169174617622,0.0037335551784452026,True,True,True
steinmetz_session_6,steinmetz,0.3,6.0,240,12,0.398334830512864,0.3968124379735909,0.3998675824008285,0.3828878155729339,0.38177400317138177,0.384001627974486,0.39973964402448586,0.3995361880884642,0.39994309996050753,0.015447014939930115,-0.0014048135116218607,True,False,False
steinmetz_session_18,steinmetz,0.3,4.8,180,15,0.41186454512836185,0.40765190008160235,0.478382963781595,0.3912367573174951,0.38902845689873267,0.39344505773625754,0.4068864473574496,0.40634805405049285,0.4074248406644063,0.02062778781086677,0.004978097770912238,True,True,True
steinmetz_session_18,steinmetz,0.3,6.0,180,12,0.40613392760386313,0.40387241989141054,0.40948261916366063,0.38754869264117936,0.38624925547206623,0.3888481298102925,0.4066528398151004,0.4046408919755783,0.40866478765462255,0.018585234962683772,-0.0005189122112372879,True,False,False
steinmetz_session_18,steinmetz,0.3,4.8,240,15,0.40575597115447204,0.40202021290504586,0.4836384601622874,0.3872323969336401,0.3856764263634786,0.3887883675038016,0.3905147523176296,0.3864714288139188,0.3945580758213404,0.01852357422083195,0.01524121883684243,True,True,True
steinmetz_session_18,steinmetz,0.3,6.0,240,12,0.39974777076808066,0.3974535844760979,0.40386703470676677,0.3835703098006456,0.38303373882285574,0.38410688077843547,0.3876156306680823,0.3812442404551074,0.3939870208810572,0.016177460967435053,0.012132140099998356,True,True,True
steinmetz_session_8,steinmetz,0.3,4.8,180,15,0.39455461726383945,0.3895546244317043,0.4846046294459574,0.38786342560230136,0.38613895839605855,0.38958789280854417,0.3948170898873455,0.3942623211517762,0.3953718586229148,0.006691191661538087,-0.00026247262350603817,True,False,False
steinmetz_session_8,steinmetz,0.3,6.0,180,12,0.39400665514975375,0.39197355416842794,0.3947434462212469,0.38501738354274645,0.38253220991671927,0.38750255716877363,0.3939132427383412,0.3937004025258825,0.3941260829507999,0.008989271607007299,9.34124114125301e-05,True,True,True
steinmetz_session_8,steinmetz,0.3,4.8,240,15,0.38944004635576857,0.3847175174156496,0.4843448421959964,0.38497964236253956,0.38301625295005287,0.3869430317750263,0.3894085377002878,0.38783497127227906,0.39098210412829665,0.004460403993229001,3.150865548073867e-05,True,True,True
steinmetz_session_8,steinmetz,0.3,6.0,240,12,0.38670289669895114,0.3858371513442675,0.3878499436438413,0.38140931623553925,0.38070618127149,0.38211245119958853,0.3914871066914178,0.38863661040855224,0.39433760297428333,0.005293580463411884,-0.004784209992466648,True,False,False
steinmetz_session_35,steinmetz,0.3,4.8,180,15,0.4087657866946849,0.4034478339843946,0.4845515602912447,0.3897284620492156,0.38921083927321437,0.3902460848252168,0.38871045986259833,0.38730785867121853,0.3901130610539781,0.01903732464546931,0.02005532683208655,True,True,True
steinmetz_session_35,steinmetz,0.3,6.0,180,12,0.4013099258594181,0.3984266588603086,0.4035246471559003,0.38548714132426254,0.38442776912187776,0.3865465135266473,0.38928608973731,0.3884214790025212,0.39015070047209877,0.015822784535155565,0.012023836122108111,True,True,True
steinmetz_session_35,steinmetz,0.3,4.8,240,15,0.4039066713968071,0.3986978141371335,0.4873205787328594,0.38605303571282623,0.38434892864017456,0.3877571427854779,0.3909614682317192,0.3899252235632966,0.3919977129001417,0.01785363568398085,0.012945203165087904,True,True,True
steinmetz_session_35,steinmetz,0.3,6.0,240,12,0.3957243620143973,0.39380512984656746,0.3986435323505104,0.38359960138890015,0.38277407266047675,0.38442513011732354,0.39285174826297176,0.3923157697692441,0.3933877267566994,0.012124760625497166,0.0028726137514255567,True,True,True
steinmetz_session_33,steinmetz,0.3,4.8,180,15,0.3974803007361145,0.39453403493080585,0.48003977153581373,0.395178173583725,0.39317894724411834,0.3971773999233316,0.41508247369156837,0.40644101216061884,0.42372393522251783,0.0023021271523895326,-0.017602172955453854,True,False,False
steinmetz_session_33,steinmetz,0.3,6.0,180,12,0.3921922296273286,0.39090516317877144,0.3928150463508137,0.39133990053919704,0.3912205059101641,0.39145929516822997,0.410999766622491,0.4063936452628904,0.4156058879820916,0.0008523290881315426,-0.01880753699516241,True,False,False
steinmetz_session_33,steinmetz,0.3,4.8,240,15,0.39471418595056096,0.3922590689514687,0.48259013448799104,0.3902989849047803,0.3895914012069429,0.3910065686026177,0.40241468920350726,0.4015017439706086,0.4033276344364059,0.004415201045780637,-0.0077005032529463,True,False,False
steinmetz_session_33,steinmetz,0.3,6.0,240,12,0.39033380684381336,0.38969674528923265,0.3910180342455558,0.3853307649095401,0.38435808314228365,0.3863034466767965,0.40215253554381447,0.3998417720027295,0.4044632990848994,0.005003041934273256,-0.011818728700001113,True,False,False
steinmetz_session_39,steinmetz,0.3,4.8,180,15,0.3883576241801834,0.38631704872970296,0.48627795230255255,0.3870195395938389,0.3864466059337039,0.3875924732539739,0.39484548399973485,0.39090193452644345,0.3987890334730263,0.0013380845863444901,-0.006487859819551467,True,False,False
steinmetz_session_39,steinmetz,0.3,6.0,180,12,0.3913257292841692,0.3891639655874958,0.39214283797757143,0.3872535956655928,0.38536722584881467,0.38913996548237095,0.3941426636778508,0.3889142936161934,0.3993710337395082,0.00407213361857639,-0.0028169343936815805,True,False,False
steinmetz_session_39,steinmetz,0.3,4.8,240,15,0.3837853487555275,0.38194150633512813,0.4872517532754149,0.38357348210639897,0.38338489655964486,0.383762067653153,0.3889311638944374,0.38769174793836014,0.3901705798505146,0.0002118666491285337,-0.005145815138909882,True,False,False
steinmetz_session_39,steinmetz,0.3,6.0,240,12,0.38605761486365053,0.3843195300280098,0.3876250455434789,0.38385625973427073,0.3836536470644856,0.38405887240405584,0.3882474536861169,0.38761148874695833,0.3888834186252755,0.0022013551293798006,-0.0021898388224663723,True,False,False
steinmetz_session_36,steinmetz,0.3,4.8,180,15,0.41337073969067495,0.4053577258167699,0.47276404738082145,0.3924247621472179,0.3906542938020914,0.3941952304923444,0.41166816823766095,0.4098984958064114,0.41343784066891054,0.02094597754345706,0.0017025714530140013,True,True,True
steinmetz_session_36,steinmetz,0.3,6.0,180,12,0.4098244745450992,0.4056560346693918,0.41371207751310746,0.3869750489648608,0.3865702658393175,0.3873798320904041,0.4039262809556776,0.4038559216344611,0.40399664027689414,0.02284942558023839,0.005898193589421563,True,True,True
steinmetz_session_36,steinmetz,0.3,4.8,240,15,0.41033675508369727,0.40068876309385526,0.4728534644876625,0.3886320153234706,0.38662347287402676,0.39064055777291445,0.4086451742352686,0.40400364978866904,0.4132866986818681,0.021704739760226688,0.0016915808484286865,True,True,True
steinmetz_session_36,steinmetz,0.3,6.0,240,12,0.40380243747974587,0.40003008196096285,0.4082750788889685,0.38358787508800224,0.38183397237254546,0.385341777803459,0.40921827436192654,0.40415231841619814,0.41428423030765493,0.02021456239174363,-0.005415836882180669,True,False,False
steinmetz_session_16,steinmetz,0.3,4.8,180,15,0.4123607203357422,0.40595516714268187,0.479201785720433,0.3952792372626328,0.39508027078881863,0.39547820373644704,0.39863726897507457,0.3934642443017962,0.40381029364835286,0.017081483073109416,0.01372345136066766,True,True,True
steinmetz_session_16,steinmetz,0.3,6.0,180,12,0.40298271017653564,0.3963704697927065,0.40835691035143457,0.39333692497985356,0.39262059630695123,0.3940532536527559,0.4009458797504881,0.3954216517865997,0.4064701077143766,0.009645785196682077,0.00203683042604752,True,True,True
steinmetz_session_16,steinmetz,0.3,4.8,240,15,0.4049694035560403,0.4001614528572369,0.4796972871924899,0.389632457416881,0.38892649558645687,0.3903384192473051,0.39052923165468284,0.38992959342716643,0.39112886988219925,0.015336946139159258,0.014440171901357435,True,True,True
steinmetz_session_16,steinmetz,0.3,6.0,240,12,0.394521151004283,0.38938341645608787,0.4004992908388877,0.3880176928373995,0.3861556171716555,0.38987976850314354,0.38888332315780105,0.388041654476498,0.38972499183910414,0.006503458166883469,0.005637827846481924,True,True,True
steinmetz_session_23,steinmetz,0.3,4.8,180,15,0.3985016743383253,0.3962606817099274,0.48067500898519144,0.3909224929434867,0.3907991264861091,0.3910458594008643,0.39435294818031397,0.3936135307677933,0.3950923655928346,0.007579181394838597,0.004148726158011318,True,True,True
steinmetz_session_23,steinmetz,0.3,6.0,180,12,0.4008632660651887,0.3988631297525943,0.40263855280965444,0.39062732791171845,0.389476776841673,0.3917778789817639,0.39524753256721706,0.3943408989596269,0.39615416617480725,0.010235938153470237,0.00561573349797162,True,True,True
steinmetz_session_23,steinmetz,0.3,4.8,240,15,0.39432814772620356,0.3911383347331267,0.48317966133764034,0.3855380667828016,0.38518847500946646,0.38588765855613677,0.3881136687599549,0.3875758224164274,0.3886515151034824,0.008790080943401946,0.00621447896624866,True,True,True
steinmetz_session_23,steinmetz,0.3,6.0,240,12,0.3958068208787672,0.39405605911878994,0.39741606653616457,0.38478809098723504,0.38372532369327567,0.3858508582811944,0.38926439991341377,0.3879079802455496,0.3906208195812779,0.01101872989153213,0.0065424209653534016,True,True,True
steinmetz_session_11,steinmetz,0.3,4.8,180,15,0.3971102060198428,0.3939986936016351,0.4674623883062111,0.39402719164217814,0.39323469778534365,0.3948196854990126,0.40405956065760956,0.3971563775487449,0.41096274376647424,0.0030830143776646723,-0.006949354637766747,True,False,False
steinmetz_session_11,steinmetz,0.3,6.0,180,12,0.39114056346325277,0.3894234219647575,0.3937829940650801,0.39355582660243493,0.3918697243825854,0.3952419288222844,0.40317836738716717,0.396975981815228,0.4093807529591064,-0.0024152631391821666,-0.012037803923914403,False,False,False
steinmetz_session_11,steinmetz,0.3,4.8,240,15,0.3936913422798828,0.39079744091282564,0.4727654762241301,0.39276763354348654,0.3911142724260679,0.39442099466090513,0.3922707095911556,0.38960008368148275,0.3949413355008285,0.0009237087363962448,0.0014206326887271636,True,True,True
steinmetz_session_11,steinmetz,0.3,6.0,240,12,0.3871791809462133,0.3856179758628682,0.38912512198973803,0.3892322859317056,0.38824527986682883,0.3902192919965824,0.3936247356120978,0.38789256170749575,0.3993569095166999,-0.0020531049854923267,-0.006445554665884534,False,False,False
